"X" "date" "Rl_downwell" "AT_mbar" "Rs_downwell" "rH" "T_b_1477" "D_g_1477" "F_1_s_g_1477" "Rnet"
"14842" "2017-08-04 19:30:00" 339.414825515092 861.591449294169 18.8333350238412 84.9650837341665 8.12883184624472 287.94847813452 5.37457837401747 2.92661734968698
"14843" "2017-08-04 20:00:00" 341.846306852384 861.723365899088 1.67537978301208 85.2877219416381 7.98535757315664 292.727572550906 4.91591245089738 -6.89215355466888
"14844" "2017-08-04 20:30:00" 341.855271683511 861.853711666973 -6.75113809959387 85.1579299643251 7.96929320477112 293.95791135562 4.91842965969164 -12.5402328736087
"14845" "2017-08-04 21:00:00" 342.885424675025 862.054488716522 -7.67877735465114 85.9577947931692 7.87031240520665 294.963923460798 4.70246810766348 -11.6453907340883
"14846" "2017-08-04 21:30:00" 342.896724907178 862.107509011765 -8.19815340695831 86.1202751322745 7.7737428064413 298.097085938753 4.12647028719692 -12.2816635528847
"14847" "2017-08-04 22:00:00" 345.359087827462 862.273528968137 -7.80271259728581 87.6865896665057 7.59950040163912 308.967961059003 3.72405752465082 -9.76003615129866
"14848" "2017-08-04 22:30:00" 344.549687419724 862.444495769779 -7.46587928018152 87.1396207611827 7.60668246753596 294.94955026455 4.62379021965643 -10.2739214352018
"14849" "2017-08-04 23:00:00" 337.831271029312 862.539547193362 -7.78597422133139 86.7572109086896 7.55788554423596 293.457267316017 4.78812002465081 -16.0040912716221
"14850" "2017-08-04 23:30:00" 341.13147055758 862.676167151275 -7.62861853306441 87.1110746051782 7.50349853174989 298.211172138047 4.67305093795047 -12.8852898926413
"14851" "2017-08-05 00:00:00" 344.444957333576 862.739518831818 -7.83229131073769 88.1093983485645 7.40987147667494 306.166063612314 4.06415867804991 -9.33497449436982
"14852" "2017-08-05 00:30:00" 343.894575257166 862.927438962533 -8.0603185241376 88.5088725148302 7.28841226601716 306.389805395222 3.71357531365193 -9.69733886996067
"14853" "2017-08-05 01:00:00" 335.027477465641 862.981689477289 -8.36984160109853 88.3254189614392 7.26847902858295 296.581436988937 4.7554057669949 -17.3163855547812
"14854" "2017-08-05 01:30:00" 330.101979431239 863.116068454978 -7.68771119910494 87.0796823893693 7.31761587742879 297.302391073433 4.57648555595594 -20.7893427642804
"14855" "2017-08-05 02:00:00" 330.479228727023 863.288710693326 -6.32128113246213 86.8968821949649 7.26896920334712 295.924058241141 4.02408042528412 -18.5400665602465
"14856" "2017-08-05 02:30:00" 331.380956921899 863.292220763877 -5.63951930878544 86.6384571608941 7.19571045705462 304.343056056598 3.210064798781 -16.8474300286816
"14857" "2017-08-05 03:00:00" 337.08475004237 863.380701703685 -4.8609245090212 86.447031244989 7.2194887447929 309.399605178772 2.62956492003322 -11.117180821429
"14858" "2017-08-05 03:30:00" 330.205091123489 863.574143246167 -3.30130524273221 85.2583516013302 7.14443012476297 318.994976551227 2.74833827962116 -15.6219761027214
"14859" "2017-08-05 04:00:00" 326.019177767177 863.559093307788 6.64289006908802 82.7316453623531 7.45457281646206 300.352042348084 3.38872023007811 -11.2643202120293
"14860" "2017-08-05 04:30:00" 337.745390124139 863.735036544346 23.9193033847593 84.1869907206985 7.41774230820508 284.255232483566 3.2300442320021 12.9503968854264
"14861" "2017-08-05 05:00:00" 336.297654953885 863.802109183554 51.320524685089 87.026761994949 7.30152866302264 278.084130291005 2.69755449635197 31.7178356184914
"14862" "2017-08-05 05:30:00" 331.995661430196 863.9709888182 125.04530277346 83.6683125140287 7.83918382896757 293.514047518839 1.39455610269313 77.3061079547967
"14863" "2017-08-05 06:00:00" 342.486877606322 864.256948770265 126.050666877013 80.8747869027573 8.16474547779792 264.272658930576 2.09778173300418 86.8818912247419
"14864" "2017-08-05 06:30:00" 332.556533158952 864.41886918672 136.806579064754 87.0565142295971 7.51506896675451 264.551088664422 3.4755952691594 92.9936357627724
"14865" "2017-08-05 07:00:00" 337.209946722905 864.668806636497 320.406508516896 84.8120318261981 7.92301207121224 273.214032788199 2.19082627665498 228.787488575011
"14866" "2017-08-05 07:30:00" 343.367112085377 864.840165844964 214.156967228879 83.6193776354813 8.1725144344291 265.951699535033 2.53262960257284 154.282872809169
"14867" "2017-08-05 08:00:00" 343.032643077162 864.893922063942 192.829817723685 80.6851103134515 8.33393771044137 267.130563772647 3.09648807619804 140.226306128767
"14868" "2017-08-05 08:30:00" 336.540922464647 865.108195095314 267.539319604478 80.7170974557074 8.54817317120043 281.291925004008 3.21082435966763 191.30641718834
"14869" "2017-08-05 09:00:00" 330.368178109539 865.182980511892 368.473235543791 80.6138114107339 8.5442975038122 290.079416786917 4.16096639510135 263.426316994153
"14870" "2017-08-05 09:30:00" 338.950487137999 865.439501709038 444.331358426687 77.9764922248272 8.87094195727449 294.355688932981 4.25642797518795 327.163325207341
"14871" "2017-08-05 10:00:00" 326.254068096322 865.457071046244 679.593173465638 77.7571613405879 8.95365894460834 295.953548781465 4.90820854176644 497.109030590976
"14872" "2017-08-05 10:30:00" 327.228326535616 865.553100908938 865.10302304804 78.0533578072386 8.89843223104407 290.955223865641 5.00297298781422 634.037037139197
"14873" "2017-08-05 11:00:00" 318.53836309627 865.664738920664 796.611279456833 80.6553783740175 8.72372638488447 299.729101130351 4.93146221540758 570.975793872721
"14874" "2017-08-05 11:30:00" 313.364810908909 865.76296412475 777.269317148945 76.3802270151911 9.38922168911764 298.285943362193 4.81854328202613 545.613378570503
